# Logger type: CL3000
# HW rev: 7.2x
# FW rev: 5.78 / 4.00.03
# Logger ID: id001ezk
# Session No.: 15
# Split No.: 1
# Time: 20190425T172921
# Value separator: " "
# Time format: 5
# Time separator: ":"
# Time separator ms: ":"
# Date separator: "/"
# Time and date separator: " "
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp Type ID Data
04/25 17:29:21:752 1 80401e 1dff0365002a7a00
04/25 17:29:21:752 1 a20016 0059840000636500
04/25 17:29:21:753 1 f00006 000032000000e000
04/25 17:29:21:753 1 1400006 0000000003f30214
04/25 17:29:21:753 1 1600012 400005076e5dc81a
04/25 17:29:21:754 1 10c00002 0000102000000000
04/25 17:29:21:756 1 224024 1848440013ff0000
04/25 17:29:21:756 1 e24026 000160408f000000
04/25 17:29:21:756 1 10004002 80000000c000c000
04/25 17:29:21:757 1 11420006 0000000f0000c000
04/25 17:29:21:758 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:758 1 d00022 0000000000000000
04/25 17:29:21:760 1 42406c 408a00006000c00f
04/25 17:29:21:760 1 1000020 00000001cc04c000
04/25 17:29:21:762 1 62401e 0214443efa156400
04/25 17:29:21:762 1 80401e 05ff0365002a7a00
04/25 17:29:21:762 1 a20016 0119840000636500
04/25 17:29:21:763 1 f00006 000032000000e000
04/25 17:29:21:763 1 1400006 0000000003f30214
04/25 17:29:21:768 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:768 1 d00022 0000000000000000
04/25 17:29:21:770 1 224024 1c48440013ff0000
04/25 17:29:21:770 1 42406c 80e800006000c00f
04/25 17:29:21:770 1 e24026 000160408f000000
04/25 17:29:21:771 1 1000020 00000001cc04c000
04/25 17:29:21:771 1 10004002 80000000c000c000
04/25 17:29:21:771 1 10400020 802947679b370db5
04/25 17:29:21:771 1 11100024 000000107e378000
04/25 17:29:21:772 1 11a00020 80000041c2360000
04/25 17:29:21:772 1 62401e 0215443dfa156400
04/25 17:29:21:772 1 80401e 1dff0362002a7a00
04/25 17:29:21:773 1 a20016 0019840000636500
04/25 17:29:21:773 1 f00006 000032000000e000
04/25 17:29:21:773 1 1400006 0000000003f30215
04/25 17:29:21:773 1 1600012 800005076e5dc81a
04/25 17:29:21:774 1 11c00002 0000000040000000
04/25 17:29:21:777 1 11600002 d615636200000000
04/25 17:29:21:777 1 11800002 0000110900000000
04/25 17:29:21:778 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:778 1 d00022 0000000000000000
04/25 17:29:21:780 1 42406c c08800006000c00f
04/25 17:29:21:780 1 1000020 00000001cc04c000
04/25 17:29:21:782 1 62401e 0215443dfa156400
04/25 17:29:21:782 1 80401e 05ff0362002a7a00
04/25 17:29:21:782 1 a20016 0319840000636500
04/25 17:29:21:783 1 f00006 000032000000e000
04/25 17:29:21:783 1 1400006 0000000003f30215
04/25 17:29:21:784 1 224024 1848440013ff0000
04/25 17:29:21:784 1 e24026 000160408f000000
04/25 17:29:21:784 1 10004002 80000000c000c000
04/25 17:29:21:788 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:788 1 d00022 0000000000000000
04/25 17:29:21:790 1 42406c 00a800006000c00f
04/25 17:29:21:790 1 1000020 00000001cc04c000
04/25 17:29:21:792 1 62401e 0215443dfa156400
04/25 17:29:21:792 1 80401e 1dff0362002a7a00
04/25 17:29:21:792 1 a20016 0019840000636500
04/25 17:29:21:793 1 f00006 000032000000e000
04/25 17:29:21:793 1 1400006 0000000003f30215
04/25 17:29:21:793 1 1600012 c00005076e5dc81a
04/25 17:29:21:794 1 10c00002 0000006000000000
04/25 17:29:21:798 1 224024 1c48440013ff0000
04/25 17:29:21:798 1 e24026 0001e0408f000000
04/25 17:29:21:798 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:799 1 d00022 0000000000000000
04/25 17:29:21:799 1 10004002 80000000c000c000
04/25 17:29:21:799 1 10800006 0080007f00000100
04/25 17:29:21:799 1 10e24000 0000000000000000
04/25 17:29:21:800 1 42406c 400840006000c00f
04/25 17:29:21:800 1 1000020 00000001cc04c000
04/25 17:29:21:800 1 10400020 c02947679b370db4
04/25 17:29:21:801 1 10600020 0000000000000000
04/25 17:29:21:801 1 11220028 27600f3c0100342e
04/25 17:29:21:802 1 62401e 0217443dfa156400
04/25 17:29:21:802 1 80401e 05fe035e002a7a00
04/25 17:29:21:802 1 a20016 0519840000636500
04/25 17:29:21:803 1 f00006 000032000000e000
04/25 17:29:21:803 1 1400006 0000000003f30215
04/25 17:29:21:808 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:808 1 d00022 0000000000000000
04/25 17:29:21:810 1 42406c 80aa00006000c00f
04/25 17:29:21:810 1 1000020 00000001cc04c000
04/25 17:29:21:812 1 224024 1848440013ff0000
04/25 17:29:21:812 1 62401e 0217443dfa156400
04/25 17:29:21:812 1 80401e 1dfe035e002a7a00
04/25 17:29:21:813 1 a20016 0019840000636500
04/25 17:29:21:813 1 e24026 000160408f000000
04/25 17:29:21:813 1 f00006 000032000000e000
04/25 17:29:21:813 1 1400006 0000000003f30215
04/25 17:29:21:814 1 1600012 000005076e5dc81a
04/25 17:29:21:814 1 10004002 80000000c000c000
04/25 17:29:21:818 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:818 1 d00022 0000000000000000
04/25 17:29:21:819 1 11000022 01bbcc000055034a
04/25 17:29:21:820 1 42406c c0c800006000c00f
04/25 17:29:21:820 1 1000020 00000001cc04c000
04/25 17:29:21:820 1 11100024 000000147e378000
04/25 17:29:21:822 1 62401e 0217443efa156400
04/25 17:29:21:823 1 80401e 05ff0361002a7a00
04/25 17:29:21:823 1 a20016 0119840000636500
04/25 17:29:21:823 1 f00006 000032000000e000
04/25 17:29:21:824 1 1400006 0000000003f30215
04/25 17:29:21:826 1 224024 1c48440013ff0000
04/25 17:29:21:826 1 e24026 000160408f000000
04/25 17:29:21:826 1 10004002 80000000c000c000
04/25 17:29:21:828 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:828 1 d00022 0000000000000000
04/25 17:29:21:830 1 42406c 00a800006000c00f
04/25 17:29:21:830 1 1000020 00000001cc04c000
04/25 17:29:21:830 1 10400020 002947679b370db4
04/25 17:29:21:832 1 62401e 0217443efa156400
04/25 17:29:21:832 1 80401e 1dff0361002a7a00
04/25 17:29:21:832 1 a20016 0019840000636500
04/25 17:29:21:833 1 f00006 000032000000e000
04/25 17:29:21:833 1 1400006 0000000003f30215
04/25 17:29:21:833 1 1600012 400005076e5dc81a
04/25 17:29:21:834 1 10c00002 0000102000000000
04/25 17:29:21:838 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:838 1 d00022 0000000000000000
04/25 17:29:21:840 1 224024 1848440013ff0000
04/25 17:29:21:840 1 42406c 408800006000c00f
04/25 17:29:21:840 1 e24026 000160408f000000
04/25 17:29:21:841 1 1000020 00000001cc04c000
04/25 17:29:21:841 1 10004002 80000000c000c000
04/25 17:29:21:842 1 62401e 0217443efa156400
04/25 17:29:21:842 1 80401e 05ff0361002a7a00
04/25 17:29:21:842 1 a20016 0139840000636500
04/25 17:29:21:843 1 f00006 000032000000e000
04/25 17:29:21:843 1 1400006 0000000003f30215
04/25 17:29:21:847 1 10800006 0080006f00000100
04/25 17:29:21:848 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:848 1 d00022 0000000000000000
04/25 17:29:21:850 1 42406c 80aa00006000c00f
04/25 17:29:21:850 1 1000020 00000001cc04c000
04/25 17:29:21:852 1 62401e 0215443efa156400
04/25 17:29:21:853 1 80401e 1dff0361002a7a00
04/25 17:29:21:853 1 a20016 0059840000636500
04/25 17:29:21:853 1 f00006 000032000000e000
04/25 17:29:21:853 1 1400006 0000000003f30215
04/25 17:29:21:854 1 1600012 800005076e5dc81a
04/25 17:29:21:854 1 224024 1c48440013ff0000
04/25 17:29:21:854 1 e24026 0001e0408f000000
04/25 17:29:21:855 1 10004002 80000000c000c000
04/25 17:29:21:855 1 10e24000 0000000000000000
04/25 17:29:21:858 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:858 1 d00022 0000000000000000
04/25 17:29:21:860 1 42406c c0c800006000c00f
04/25 17:29:21:860 1 1000020 00000001cc04c000
04/25 17:29:21:860 1 10400020 402947679b370db4
04/25 17:29:21:861 1 11220028 23400f3c0100342e
04/25 17:29:21:862 1 62401e 0215443efa156400
04/25 17:29:21:862 1 80401e 05ff0361002a7a00
04/25 17:29:21:862 1 a20016 0119840000636500
04/25 17:29:21:863 1 f00006 000032000000e000
04/25 17:29:21:863 1 1400006 0000000003f30215
04/25 17:29:21:868 1 224024 1848440013ff0000
04/25 17:29:21:868 1 e24026 000160408f000000
04/25 17:29:21:868 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:869 1 d00022 0000000000000000
04/25 17:29:21:869 1 10004002 80000000c000c000
04/25 17:29:21:870 1 42406c 00a800006000c00f
04/25 17:29:21:870 1 1000020 00000001cc04c000
04/25 17:29:21:870 1 11100024 000000187e378000
04/25 17:29:21:872 1 62401e 0215443efa156400
04/25 17:29:21:872 1 80401e 1dff0361002a7a00
04/25 17:29:21:872 1 a20016 0019840000636500
04/25 17:29:21:873 1 f00006 000032000000e000
04/25 17:29:21:873 1 1400006 0000000003f30215
04/25 17:29:21:873 1 1600012 c00005076e5dc81a
04/25 17:29:21:874 1 10c00002 0000006000000000
04/25 17:29:21:875 1 11420006 0000000f0000c000
04/25 17:29:21:875 1 11600002 e615636100000000
04/25 17:29:21:875 1 11800002 0000120900000000
04/25 17:29:21:878 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:878 1 d00022 0000000000000000
04/25 17:29:21:880 1 42406c 408800006000c00f
04/25 17:29:21:880 1 1000020 00000001cc04c000
04/25 17:29:21:882 1 224024 1c48440013ff0000
04/25 17:29:21:882 1 62401e 0215443efa156400
04/25 17:29:21:882 1 80401e 06000363002a7a00
04/25 17:29:21:883 1 a20016 0319840000636500
04/25 17:29:21:883 1 e24026 000160408f000000
04/25 17:29:21:883 1 f00006 000032000000e000
04/25 17:29:21:883 1 1400006 0000000003f30215
04/25 17:29:21:884 1 10004002 80000000c000c000
04/25 17:29:21:888 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:888 1 d00022 0000000000000000
04/25 17:29:21:889 1 11000022 01bbcc000055034a
04/25 17:29:21:890 1 42406c 80a800006000c00f
04/25 17:29:21:890 1 1000020 00000001cc04c000
04/25 17:29:21:890 1 10400020 802947679b370db4
04/25 17:29:21:892 1 62401e 0215443efa156400
04/25 17:29:21:892 1 80401e 1e000363002a7a00
04/25 17:29:21:892 1 a20016 0019840000636500
04/25 17:29:21:893 1 f00006 000032000000e000
04/25 17:29:21:893 1 1400006 0000000003f30215
04/25 17:29:21:893 1 1600012 000005076e5dc81a
04/25 17:29:21:896 1 224024 1848440013ff0000
04/25 17:29:21:896 1 e24026 000160408f000000
04/25 17:29:21:896 1 10004002 80000000c000c000
04/25 17:29:21:897 1 10800006 0080007f00000100
04/25 17:29:21:898 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:898 1 d00022 0000000000000000
04/25 17:29:21:900 1 42406c c08ac0006000c00f
04/25 17:29:21:900 1 1000020 00000001cc04c000
04/25 17:29:21:902 1 62401e 0215443efa156400
04/25 17:29:21:902 1 80401e 06000363002a7a00
04/25 17:29:21:902 1 a20016 0519840000636600
04/25 17:29:21:903 1 f00006 000032000000e000
04/25 17:29:21:903 1 1400006 0000000003f30215
04/25 17:29:21:908 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:908 1 d00022 0000000000000000
04/25 17:29:21:910 1 224024 1c48440013ff0000
04/25 17:29:21:910 1 42406c 00e800006000c00f
04/25 17:29:21:910 1 e24026 0001e0408f000000
04/25 17:29:21:911 1 1000020 00000001cc04c000
04/25 17:29:21:911 1 10004002 80000000c000c000
04/25 17:29:21:911 1 10e24000 0000000000000000
04/25 17:29:21:912 1 62401e 0215443efa156400
04/25 17:29:21:912 1 80401e 1e000365002a7a00
04/25 17:29:21:912 1 a20016 0019840000636600
04/25 17:29:21:913 1 f00006 000032000000e000
04/25 17:29:21:913 1 1400006 0000000003f30215
04/25 17:29:21:913 1 1600012 400005076e5dc81a
04/25 17:29:21:913 1 10c00002 0000002000000000
04/25 17:29:21:918 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:918 1 d00022 0000000000000000
04/25 17:29:21:920 1 42406c 408800006000c00f
04/25 17:29:21:920 1 1000020 00000001cc04c000
04/25 17:29:21:920 1 10400020 c02947679b370db4
04/25 17:29:21:921 1 11100024 0000001c7e378000
04/25 17:29:21:921 1 11220028 23600f3c0100342e
04/25 17:29:21:921 1 11a00020 c0000041c2360000
04/25 17:29:21:922 1 62401e 0215443efa156400
04/25 17:29:21:922 1 80401e 06000365002a7a00
04/25 17:29:21:922 1 a20016 0119840000636600
04/25 17:29:21:923 1 f00006 000032000000e000
04/25 17:29:21:923 1 1400006 0000000003f30215
04/25 17:29:21:924 1 224024 1848440013ff0000
04/25 17:29:21:924 1 e24026 000160408f000000
04/25 17:29:21:924 1 10004002 80000000c000c000
04/25 17:29:21:928 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:928 1 d00022 0000000000000000
04/25 17:29:21:930 1 42406c 80a800006000c00f
04/25 17:29:21:930 1 1000020 00000001cc04c000
04/25 17:29:21:932 1 62401e 0215443efa156400
04/25 17:29:21:933 1 80401e 1e000362002a7a00
04/25 17:29:21:933 1 a20016 0019840000636600
04/25 17:29:21:933 1 f00006 000032000000e000
04/25 17:29:21:933 1 1400006 0000000003f30215
04/25 17:29:21:934 1 1600012 800005076e5dc81a
04/25 17:29:21:938 1 224024 1c48440013ff0000
04/25 17:29:21:938 1 e24026 000160408f000000
04/25 17:29:21:938 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:939 1 d00022 0000000000000000
04/25 17:29:21:939 1 10004002 80000000c000c000
04/25 17:29:21:940 1 42406c c08a00006000c00f
04/25 17:29:21:940 1 1000020 00000001cc04c000
04/25 17:29:21:942 1 62401e 0214443efa156400
04/25 17:29:21:942 1 80401e 05ff0362002a7a00
04/25 17:29:21:942 1 a20016 0139840000636600
04/25 17:29:21:943 1 f00006 000032000000e000
04/25 17:29:21:943 1 1400006 0000000003f30215
04/25 17:29:21:945 1 10800006 0080006f00000100
04/25 17:29:21:948 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:948 1 d00022 0000000000000000
04/25 17:29:21:950 1 42406c 00e800006000c00f
04/25 17:29:21:950 1 1000020 00000001cc04c000
04/25 17:29:21:950 1 10400020 002947679b370db4
04/25 17:29:21:952 1 224024 1848440013ff0000
04/25 17:29:21:952 1 62401e 0214443efa156400
04/25 17:29:21:952 1 80401e 1dff0362002a7a00
04/25 17:29:21:953 1 a20016 0059840000636600
04/25 17:29:21:953 1 e24026 000160408f000000
04/25 17:29:21:953 1 f00006 000032000000e000
04/25 17:29:21:953 1 1400006 0000000003f30215
04/25 17:29:21:954 1 1600012 c00005076e5dc81a
04/25 17:29:21:954 1 10004002 80000000c000c000
04/25 17:29:21:954 1 10c00002 0000102000000000
04/25 17:29:21:958 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:958 1 d00022 0000000000000000
04/25 17:29:21:959 1 11000022 01bbcc000055034a
04/25 17:29:21:960 1 42406c 408800006000c00f
04/25 17:29:21:960 1 1000020 00000001cc04c000
04/25 17:29:21:962 1 62401e 0216443efa156400
04/25 17:29:21:963 1 80401e 05fd035a002a7a00
04/25 17:29:21:963 1 a20016 0119840000636600
04/25 17:29:21:963 1 f00006 000032000000e000
04/25 17:29:21:964 1 1400006 0000000003f30215
04/25 17:29:21:966 1 224024 1c48440013ff0000
04/25 17:29:21:966 1 e24026 0001e0408f000000
04/25 17:29:21:966 1 10004002 80000000c000c000
04/25 17:29:21:967 1 10e24000 0000000000000000
04/25 17:29:21:968 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:968 1 d00022 0000000000000000
04/25 17:29:21:970 1 42406c 80a800006000c00f
04/25 17:29:21:970 1 1000020 00000001cc04c000
04/25 17:29:21:970 1 11100024 000000047e378000
04/25 17:29:21:972 1 62401e 0216443efa156400
04/25 17:29:21:972 1 80401e 1dfd035a002a7a00
04/25 17:29:21:972 1 a20016 0019840000636600
04/25 17:29:21:972 1 f00006 000032000000e000
04/25 17:29:21:973 1 1400006 0000000003f30215
04/25 17:29:21:973 1 1600012 000005076e5dc81a
04/25 17:29:21:973 1 11600002 f616635a00000000
04/25 17:29:21:974 1 11800002 0000130900000000
04/25 17:29:21:978 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:978 1 d00022 0000000000000000
04/25 17:29:21:980 1 224024 1848440013ff0000
04/25 17:29:21:980 1 42406c c08800006000c00f
04/25 17:29:21:980 1 e24026 000160408f000000
04/25 17:29:21:981 1 1000020 00000001cc04c000
04/25 17:29:21:981 1 10004002 80000000c000c000
04/25 17:29:21:981 1 10400020 402947679b370db4
04/25 17:29:21:981 1 11220028 23600f3c0100342e
04/25 17:29:21:982 1 62401e 0216443efa166400
04/25 17:29:21:982 1 80401e 05fe035a002a7a00
04/25 17:29:21:982 1 a20016 0319840000636600
04/25 17:29:21:983 1 f00006 000032000000e000
04/25 17:29:21:983 1 1400006 0000000003f30215
04/25 17:29:21:988 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:988 1 d00022 0000000000000000
04/25 17:29:21:990 1 42406c 00aa00006000c00f
04/25 17:29:21:990 1 1000020 00000001cc04c000
04/25 17:29:21:992 1 62401e 0218443efa166400
04/25 17:29:21:992 1 80401e 1dfe035d002a7a00
04/25 17:29:21:992 1 a20016 0019840000636600
04/25 17:29:21:993 1 f00006 000032000000e000
04/25 17:29:21:993 1 1400006 0000000003f30216
04/25 17:29:21:993 1 1600012 400005076e5dc81a
04/25 17:29:21:994 1 10c00002 0000006000000000
04/25 17:29:21:994 1 224024 1c48440013ff0000
04/25 17:29:21:994 1 e24026 000160408f000000
04/25 17:29:21:994 1 10004002 80000000c000c000
04/25 17:29:21:995 1 10800006 0080007f00000100
04/25 17:29:21:995 1 10a2407c 1b01020101010101
04/25 17:29:21:995 1 11420006 0000000f0000c000
04/25 17:29:21:998 1 c0402a 1ee4000027ffd3ff
04/25 17:29:21:998 1 d00022 0000000000000000
04/25 17:29:22:000 1 42406c 40c840006000c00f
04/25 17:29:22:000 1 1000020 00000001cc04c000
04/25 17:29:22:002 1 62401e 0218443efa166400
04/25 17:29:22:002 1 80401e 05ff035d002a7a00
04/25 17:29:22:002 1 a20016 0519840000636600
04/25 17:29:22:003 1 f00006 000032000000e000
04/25 17:29:22:003 1 1400006 0000000003f30216
04/25 17:29:22:008 1 224024 1848440013ff0000
04/25 17:29:22:008 1 e24026 000160408f000000
04/25 17:29:22:008 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:009 1 d00022 0000000000000000
04/25 17:29:22:009 1 10004002 80000000c000c000
04/25 17:29:22:010 1 42406c 80a800006000c00f
04/25 17:29:22:010 1 1000020 00000001cc04c000
04/25 17:29:22:010 1 10400020 802947679b370db4
04/25 17:29:22:012 1 62401e 0218443efa166400
04/25 17:29:22:012 1 80401e 1dff035d002a7a00
04/25 17:29:22:012 1 a20016 0019840000636600
04/25 17:29:22:012 1 f00006 000032000000e000
04/25 17:29:22:013 1 1400006 0000000003f30216
04/25 17:29:22:013 1 1600012 800005076e5dc81a
04/25 17:29:22:018 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:018 1 d00022 0000000000000000
04/25 17:29:22:020 1 42406c c08800006000c00f
04/25 17:29:22:020 1 1000020 00000001cc04c000
04/25 17:29:22:020 1 11100024 000000487e378000
04/25 17:29:22:022 1 62401e 0215443efa166400
04/25 17:29:22:022 1 224024 1c48440013ff0000
04/25 17:29:22:022 1 80401e 0603036a002a7a00
04/25 17:29:22:023 1 a20016 0119840000636600
04/25 17:29:22:023 1 e24026 0001e0408f000000
04/25 17:29:22:023 1 f00006 000032000000e000
04/25 17:29:22:023 1 1400006 0000000003f30216
04/25 17:29:22:024 1 10004002 80000000c000c000
04/25 17:29:22:024 1 10e24000 0000000000000000
04/25 17:29:22:028 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:028 1 d00022 0000000000000000
04/25 17:29:22:029 1 11000022 01bbcc000055034a
04/25 17:29:22:030 1 42406c 00aa00006000c00f
04/25 17:29:22:030 1 1000020 00000001cc04c000
04/25 17:29:22:032 1 62401e 0215443efa166400
04/25 17:29:22:032 1 80401e 1e03036a002a7a00
04/25 17:29:22:032 1 a20016 0019840000636600
04/25 17:29:22:033 1 f00006 000032000000e000
04/25 17:29:22:033 1 1400006 0000000003f30216
04/25 17:29:22:033 1 1600012 c00005076e5dc81a
04/25 17:29:22:034 1 10c00002 0000102000000000
04/25 17:29:22:036 1 224024 1848440013ff0000
04/25 17:29:22:036 1 e24026 000160408f000000
04/25 17:29:22:036 1 10004002 80000000c000c000
04/25 17:29:22:038 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:038 1 d00022 0000000000000000
04/25 17:29:22:040 1 42406c 40c800006000c00f
04/25 17:29:22:040 1 1000020 00000001cc04c000
04/25 17:29:22:040 1 10400020 c02947679b370db4
04/25 17:29:22:041 1 11220028 23400f3c0100342e
04/25 17:29:22:042 1 62401e 02144440fa156400
04/25 17:29:22:043 1 80401e 06040370002a7a00
04/25 17:29:22:043 1 a20016 0139840000636600
04/25 17:29:22:043 1 f00006 000032000000e000
04/25 17:29:22:044 1 1400006 0000000003f30216
04/25 17:29:22:044 1 10800006 0080006f00000100
04/25 17:29:22:044 1 11c00002 0000400040000000
04/25 17:29:22:048 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:048 1 d00022 0000000000000000
04/25 17:29:22:050 1 42406c 802800006000c00f
04/25 17:29:22:050 1 224024 1c48440013ff0000
04/25 17:29:22:050 1 e24026 000160408f000000
04/25 17:29:22:051 1 1000020 00000001cc04c000
04/25 17:29:22:051 1 10004002 80000000c000c000
04/25 17:29:22:051 1 10600020 0000000000000000
04/25 17:29:22:052 1 62401e 02114440fa156400
04/25 17:29:22:052 1 80401e 1e040370002a7a00
04/25 17:29:22:052 1 a20016 0059840000636600
04/25 17:29:22:052 1 f00006 000032000000e000
04/25 17:29:22:053 1 1400006 0000000003f30215
04/25 17:29:22:053 1 1600012 000005076e5dc81a
04/25 17:29:22:058 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:058 1 d00022 0000000000000000
04/25 17:29:22:060 1 42406c c08800006000c00f
04/25 17:29:22:060 1 1000020 00000001cc04c000
04/25 17:29:22:062 1 62401e 02114441fa146400
04/25 17:29:22:062 1 80401e 06030370002a7a00
04/25 17:29:22:062 1 a20016 0119840000636600
04/25 17:29:22:063 1 f00006 000032000000e000
04/25 17:29:22:063 1 1400006 0000000003f30215
04/25 17:29:22:064 1 224024 1848440013ff0000
04/25 17:29:22:064 1 e24026 000160408f000000
04/25 17:29:22:064 1 10004002 80000000c000c000
04/25 17:29:22:068 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:069 1 d00022 0000000000000000
04/25 17:29:22:070 1 42406c 00a800006000c00f
04/25 17:29:22:070 1 1000020 00000001cc04c000
04/25 17:29:22:070 1 10400020 002947679b370db4
04/25 17:29:22:071 1 11100024 000000107e378000
04/25 17:29:22:071 1 11600002 c611637000000000
04/25 17:29:22:071 1 11800002 0000100900000000
04/25 17:29:22:072 1 11a00020 00000041c2360000
04/25 17:29:22:072 1 62401e 02124441fa146400
04/25 17:29:22:073 1 80401e 1e030372002a7a00
04/25 17:29:22:073 1 a20016 0019840000636600
04/25 17:29:22:073 1 f00006 000032000000e000
04/25 17:29:22:074 1 1400006 0000000003f30214
04/25 17:29:22:074 1 1600012 400005076e5dc81a
04/25 17:29:22:074 1 10c00002 0000006000000000
04/25 17:29:22:078 1 224024 1c48440013ff0000
04/25 17:29:22:078 1 e24026 0001e0408f000000
04/25 17:29:22:078 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:079 1 d00022 0000000000000000
04/25 17:29:22:079 1 10004002 80000000c000c000
04/25 17:29:22:079 1 10e24000 0000000000000000
04/25 17:29:22:080 1 42406c 408a00006000c00f
04/25 17:29:22:080 1 1000020 00000001cc04c000
04/25 17:29:22:082 1 62401e 02124441fa146400
04/25 17:29:22:082 1 80401e 06030372002a7a00
04/25 17:29:22:082 1 a20016 0319840000636600
04/25 17:29:22:083 1 f00006 000032000000e000
04/25 17:29:22:083 1 1400006 0000000003f30214
04/25 17:29:22:088 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:088 1 d00022 0000000000000000
04/25 17:29:22:090 1 42406c 80e800006000c00f
04/25 17:29:22:090 1 1000020 00000001cc04c000
04/25 17:29:22:092 1 62401e 02124441fa146400
04/25 17:29:22:092 1 224024 1848440013ff0000
04/25 17:29:22:092 1 80401e 1e030372002a7a00
04/25 17:29:22:092 1 a20016 0019840000636600
04/25 17:29:22:093 1 e24026 000160408f000000
04/25 17:29:22:093 1 f00006 000032000000e000
04/25 17:29:22:093 1 1400006 0000000003f30214
04/25 17:29:22:094 1 1600012 800005076e5dc81a
04/25 17:29:22:094 1 10004002 80000000c000c000
04/25 17:29:22:094 1 10800006 0080007f00000100
04/25 17:29:22:098 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:098 1 d00022 0000000000000000
04/25 17:29:22:099 1 11000022 01bbcc000055034a
04/25 17:29:22:100 1 42406c c08840006000c00f
04/25 17:29:22:100 1 1000020 00000001cc04c000
04/25 17:29:22:100 1 10400020 402947679b370db4
04/25 17:29:22:101 1 11220028 27600f3c0100342e
04/25 17:29:22:102 1 62401e 02124441fa146400
04/25 17:29:22:102 1 80401e 0601036d002a7a00
04/25 17:29:22:102 1 a20016 0519840000636700
04/25 17:29:22:103 1 f00006 000032000000e000
04/25 17:29:22:103 1 1400006 0000000003f30214
04/25 17:29:22:106 1 224024 1c48440013ff0000
04/25 17:29:22:106 1 e24026 000160408f000000
04/25 17:29:22:106 1 10004002 80000000c000c000
04/25 17:29:22:108 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:109 1 d00022 0000000000000000
04/25 17:29:22:110 1 42406c 00a800006000c00f
04/25 17:29:22:110 1 1000020 00000001cc04c000
04/25 17:29:22:112 1 62401e 02124441fa146400
04/25 17:29:22:112 1 80401e 1e01036d002a7a00
04/25 17:29:22:112 1 a20016 0019840000636700
04/25 17:29:22:113 1 f00006 000032000000e000
04/25 17:29:22:113 1 1400006 0000000003f30214
04/25 17:29:22:113 1 1600012 c00005076e5dc81a
04/25 17:29:22:114 1 10c00002 0000002000000000
04/25 17:29:22:114 1 11420006 0000000f0000c000
04/25 17:29:22:118 1 c0402a 1ee4000027ffd3ff
04/25 17:29:22:119 1 d00022 0000000000000000
04/25 17:29:22:120 1 42406c 408a00006000c00f
04/25 17:29:22:120 1 224024 1848440013ff0000
04/25 17:29:22:120 1 e24026 000160408f000000
04/25 17:29:22:121 1 1000020 00000001cc04c000
04/25 17:29:22:121 1 10004002 80000000c000c000
04/25 17:29:22:121 1 11100024 000000107e370000
